SOXS_ECOLI,0.32,0.33,0.48,0.5,0.6,0.06,0.2,cp
PHOR_ECOLI,0.61,0.52,0.48,0.5,0.54,0.67,0.52,im
YTFQ_ECOLI,0.74,0.74,0.48,0.5,0.31,0.53,0.52,pp
PTHB_ECOLI,0.36,0.47,0.48,0.5,0.51,0.69,0.72,im
GLNH_ECOLI,0.63,0.86,0.48,0.5,0.39,0.47,0.34,pp
APT_ECOLI,0.2,0.44,0.48,0.5,0.46,0.51,0.57,cp
PSTA_ECOLI,0.34,0.67,0.48,0.5,0.52,0.76,0.79,im
SYFA_ECOLI,0.41,0.51,0.48,0.5,0.58,0.2,0.31,cp
RND_ECOLI,0.44,0.49,0.48,0.5,0.39,0.38,0.4,cp
SYP_ECOLI,0.34,0.51,0.48,0.5,0.44,0.37,0.46,cp
PTTB_ECOLI,0.31,0.44,0.48,0.5,0.5,0.79,0.82,im
MURF_ECOLI,0.35,0.48,0.48,0.5,0.56,0.4,0.48,cp
NFRC_ECOLI,0.44,0.51,0.48,0.5,0.47,0.26,0.36,cp
DDLA_ECOLI,0.43,0.39,0.48,0.5,0.47,0.31,0.41,cp
FTSL_ECOLI,0.36,0.45,0.48,0.5,0.38,0.79,0.17,im
BGLX_ECOLI,0.65,0.57,0.48,0.5,0.47,0.47,0.51,pp
EFTS_ECOLI,0.24,0.35,0.48,0.5,0.31,0.19,0.31,cp
FES_ECOLI,0.32,0.42,0.48,0.5,0.35,0.28,0.38,cp
PGK_ECOLI,0.34,0.28,0.48,0.5,0.41,0.35,0.44,cp
EXBD_ECOLI,0.46,0.59,0.48,0.5,0.36,0.76,0.23,im
ASG1_ECOLI,0.42,0.24,0.48,0.5,0.57,0.27,0.37,cp
GLPD_ECOLI,0.61,0.45,0.48,0.5,0.48,0.35,0.41,cp
GLYA_ECOLI,0.17,0.38,0.48,0.5,0.45,0.42,0.5,cp
UBIC_ECOLI,0.3,0.37,0.48,0.5,0.43,0.18,0.3,cp
DGAL_ECOLI,0.63,1.0,0.48,0.5,0.35,0.51,0.49,pp
SYK2_ECOLI,0.17,0.39,0.48,0.5,0.53,0.3,0.39,cp
PTWB_ECOLI,0.57,0.54,0.48,0.5,0.37,0.28,0.33,cp
G3P2_ECOLI,0.33,0.45,0.48,0.5,0.52,0.32,0.41,cp
GCVA_ECOLI,0.4,0.5,0.48,0.5,0.45,0.39,0.47,cp
PTMA_ECOLI,0.39,0.41,0.48,0.5,0.52,0.72,0.75,im
MALM_ECOLI,0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
PTGB_ECOLI,0.58,0.55,0.48,0.5,0.57,0.7,0.74,im
DLDH_ECOLI,0.56,0.51,0.48,0.5,0.34,0.37,0.46,cp
AAS_ECOLI,0.44,0.52,0.48,0.5,0.43,0.47,0.54,im
IF2_ECOLI,0.22,0.36,0.48,0.5,0.35,0.39,0.47,cp
TOLA_ECOLI,0.61,0.47,0.48,0.5,0.0,0.8,0.32,im
SYC_ECOLI,0.35,0.34,0.48,0.5,0.46,0.3,0.27,cp
MALE_ECOLI,0.64,0.84,0.48,0.5,0.37,0.45,0.4,pp
OMPT_ECOLI,0.63,0.49,0.48,0.5,0.79,0.45,0.28,om
PTWX_ECOLI,0.65,0.55,0.48,0.5,0.34,0.37,0.28,cp
PTHP_ECOLI,0.3,0.45,0.48,0.5,0.36,0.21,0.32,cp
CYSE_ECOLI,0.25,0.4,0.48,0.5,0.47,0.33,0.42,cp
LACY_ECOLI,0.71,0.4,0.48,0.5,0.71,0.7,0.74,im
DSBA_ECOLI,0.71,0.71,0.48,0.5,0.4,0.54,0.39,pp
LIVJ_ECOLI,0.71,0.86,0.48,0.5,0.4,0.54,0.32,pp
NLPE_ECOLI,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
DPPA_ECOLI,0.57,0.59,0.48,0.5,0.39,0.47,0.33,pp
DHSC_ECOLI,0.48,0.45,0.48,0.5,0.6,0.78,0.8,im
CYOC_ECOLI,0.12,0.67,0.48,0.5,0.74,0.58,0.63,im
LIVK_ECOLI,0.68,0.78,0.48,0.5,0.43,0.44,0.42,pp
CN16_ECOLI,0.67,0.7,0.48,0.5,0.46,0.45,0.33,pp
RIMJ_ECOLI,0.38,0.26,0.48,0.5,0.54,0.16,0.28,cp
PMBA_ECOLI,0.34,0.55,0.48,0.5,0.58,0.31,0.41,cp
ARAH_ECOLI,0.34,0.49,0.48,0.5,0.58,0.85,0.8,im
ENO_ECOLI,0.29,0.52,0.48,0.5,0.42,0.29,0.39,cp
SERC_ECOLI,0.49,0.43,0.48,0.5,0.49,0.3,0.4,cp
SECG_ECOLI,0.84,0.54,0.48,0.5,0.75,0.92,0.7,imU
IF1_ECOLI,0.29,0.3,0.48,0.5,0.45,0.03,0.17,cp
SYM_ECOLI,0.61,0.36,0.48,0.5,0.49,0.35,0.44,cp
POTF_ECOLI,0.66,0.71,0.48,0.5,0.41,0.5,0.35,pp
PTGA_ECOLI,0.4,0.42,0.48,0.5,0.37,0.27,0.27,cp
MALQ_ECOLI,0.52,0.36,0.48,0.5,0.41,0.28,0.38,cp
PSTS_ECOLI,0.62,0.78,0.48,0.5,0.47,0.49,0.54,pp
SYS_ECOLI,0.23,0.34,0.48,0.5,0.43,0.26,0.37,cp
BETT_ECOLI,0.52,0.39,0.48,0.5,0.65,0.71,0.73,im
MALZ_ECOLI,0.36,0.41,0.48,0.5,0.48,0.47,0.54,cp
PHOE_ECOLI,0.74,0.78,0.48,0.5,0.75,0.54,0.15,om
FTSH_ECOLI,0.81,0.44,0.48,0.5,0.42,0.67,0.68,imU
ARAF_ECOLI,0.66,0.86,0.48,0.5,0.34,0.41,0.36,pp
AMPD_ECOLI,0.29,0.28,0.48,0.5,0.44,0.23,0.34,cp
ATKC_ECOLI,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
CYOA_ECOLI,0.7,0.39,1.0,0.5,0.51,0.82,0.84,imL
METB_ECOLI,0.47,0.29,0.48,0.5,0.51,0.33,0.43,cp
NRFF_ECOLI,0.7,0.71,0.48,0.5,0.42,0.84,0.85,pp
FTSW_ECOLI,0.54,0.57,0.48,0.5,0.56,0.81,0.83,im
TEHA_ECOLI,0.63,0.51,0.48,0.5,0.64,0.72,0.76,imU
TONB_ECOLI,0.57,0.38,0.48,0.5,0.06,0.49,0.33,imU
MCP4_ECOLI,0.87,0.49,0.48,0.5,0.61,0.76,0.79,imU
XYLA_ECOLI,0.16,0.43,0.48,0.5,0.54,0.27,0.37,cp
THIK_ECOLI,0.17,0.52,0.48,0.5,0.49,0.37,0.46,cp
BTUR_ECOLI,0.25,0.48,0.48,0.5,0.44,0.17,0.29,cp
FRDD_ECOLI,0.64,0.58,0.48,0.5,0.48,0.78,0.73,im
CYSB_ECOLI,0.29,0.37,0.48,0.5,0.48,0.44,0.52,cp
GLTS_ECOLI,0.58,0.6,0.48,0.5,0.59,0.73,0.76,imU
CYPC_ECOLI,0.36,0.39,0.48,0.5,0.48,0.22,0.23,cp
AGP_ECOLI,0.74,0.49,0.48,0.5,0.42,0.54,0.36,pp
RHAS_ECOLI,0.38,0.4,0.48,0.5,0.63,0.25,0.35,cp
EFTU_ECOLI,0.36,0.54,0.48,0.5,0.41,0.38,0.46,cp
SYD_ECOLI,0.38,0.3,0.48,0.5,0.43,0.29,0.39,cp
DDLB_ECOLI,0.53,0.38,0.48,0.5,0.44,0.26,0.36,cp
DCTA_ECOLI,0.73,0.36,0.48,0.5,0.53,0.91,0.92,im
PNP_ECOLI,0.36,0.56,0.48,0.5,0.43,0.45,0.53,cp
MOTB_ECOLI,0.3,0.51,0.48,0.5,0.42,0.61,0.34,im
LEP_ECOLI,0.78,0.44,0.48,0.5,0.45,0.73,0.68,imU
MOTA_ECOLI,0.76,0.41,0.48,0.5,0.5,0.59,0.62,imU
NANT_ECOLI,0.2,0.46,0.48,0.5,0.57,0.78,0.81,im
CYPB_ECOLI,0.3,0.16,0.48,0.5,0.56,0.11,0.23,cp
ARAC_ECOLI,0.42,0.4,0.48,0.5,0.56,0.18,0.3,cp
RODA_ECOLI,0.61,0.66,0.48,0.5,0.46,0.87,0.88,im
RIMI_ECOLI,0.24,0.57,0.48,0.5,0.63,0.34,0.43,cp
PEPE_ECOLI,0.41,0.48,0.48,0.5,0.51,0.44,0.51,cp
PHEP_ECOLI,0.12,0.43,0.48,0.5,0.63,0.7,0.74,im
TYRB_ECOLI,0.36,0.42,0.48,0.5,0.53,0.32,0.41,cp
PAL_ECOLI,0.67,0.55,1.0,0.5,0.66,0.58,0.16,omL
ILVY_ECOLI,0.23,0.58,0.48,0.5,0.37,0.53,0.59,cp
PT1A_ECOLI,0.5,0.49,0.48,0.5,0.49,0.46,0.53,cp
MCP3_ECOLI,0.6,0.5,1.0,0.5,0.54,0.77,0.8,im
KGTP_ECOLI,0.45,0.4,0.48,0.5,0.61,0.74,0.77,im
CYDB_ECOLI,0.75,0.37,0.48,0.5,0.64,0.7,0.74,imU
SLYD_ECOLI,0.47,0.28,0.48,0.5,0.56,0.2,0.25,cp
FECR_ECOLI,0.32,0.39,0.48,0.5,0.53,0.28,0.38,pp
ATP6_ECOLI,0.27,0.35,0.48,0.5,0.51,0.77,0.79,im
SPEA_ECOLI,0.29,0.39,0.48,0.5,0.52,0.4,0.48,pp
DMSC_ECOLI,0.66,0.48,0.48,0.5,0.54,0.7,0.74,imU
MASY_ECOLI,0.18,0.3,0.48,0.5,0.46,0.24,0.35,cp
TSX_ECOLI,0.68,0.76,0.48,0.5,0.84,0.45,0.27,om
GLPT_ECOLI,0.31,0.5,0.48,0.5,0.57,0.84,0.85,im
NFRB_ECOLI,0.63,0.49,0.48,0.5,0.54,0.76,0.79,imS
ACEK_ECOLI,0.56,0.4,0.48,0.5,0.49,0.37,0.46,cp
DSBD_ECOLI,0.76,0.71,0.48,0.5,0.5,0.71,0.75,imU
PTCC_ECOLI,0.5,0.57,0.48,0.5,0.71,0.61,0.66,im
PPA_ECOLI,0.69,0.59,0.48,0.5,0.46,0.44,0.52,pp
POTE_ECOLI,0.63,0.65,0.48,0.5,0.66,0.67,0.71,im
PHOB_ECOLI,0.41,0.43,0.48,0.5,0.45,0.31,0.41,cp
FADL_ECOLI,0.78,0.68,0.48,0.5,0.83,0.4,0.29,om
ATKA_ECOLI,0.72,0.42,0.48,0.5,0.65,0.77,0.79,imU
DPPB_ECOLI,0.64,0.46,0.48,0.5,0.48,0.73,0.76,imU
PTKA_ECOLI,0.31,0.47,0.48,0.5,0.29,0.28,0.39,cp
LSPA_ECOLI,0.83,0.37,0.48,0.5,0.61,0.71,0.74,im
SYT_ECOLI,0.37,0.44,0.48,0.5,0.42,0.39,0.47,cp
TORA_ECOLI,0.43,0.59,0.48,0.5,0.52,0.49,0.56,pp
UGPQ_ECOLI,0.26,0.4,0.48,0.5,0.36,0.26,0.37,cp
PT1_ECOLI,0.52,0.44,0.48,0.5,0.37,0.36,0.42,cp
BTUB_ECOLI,0.56,0.68,0.48,0.5,0.77,0.36,0.45,om
CYPH_ECOLI,0.67,0.81,0.48,0.5,0.54,0.49,0.23,pp
KDSA_ECOLI,0.51,0.37,0.48,0.5,0.35,0.36,0.45,cp
RBSB_ECOLI,0.64,0.81,0.48,0.5,0.37,0.39,0.44,pp
HPRT_ECOLI,0.37,0.52,0.48,0.5,0.42,0.42,0.36,cp
CYOE_ECOLI,0.67,0.37,0.48,0.5,0.54,0.64,0.68,imU
DEOC_ECOLI,0.34,0.33,0.48,0.5,0.38,0.35,0.44,cp
G3P1_ECOLI,0.38,0.46,0.48,0.5,0.48,0.22,0.29,cp
MCP2_ECOLI,0.81,0.53,0.48,0.5,0.57,0.87,0.88,imU
CPXA_ECOLI,0.79,0.36,0.48,0.5,0.46,0.82,0.7,imU
CIRA_ECOLI,0.65,0.51,0.48,0.5,0.66,0.54,0.33,om
PTDA_ECOLI,0.6,0.46,0.48,0.5,0.45,0.81,0.83,im
GABP_ECOLI,0.47,0.59,0.48,0.5,0.52,0.76,0.79,im
SECE_ECOLI,0.48,0.49,0.48,0.5,0.52,0.77,0.71,im
SYA_ECOLI,0.34,0.35,0.48,0.5,0.51,0.49,0.56,cp
XYLE_ECOLI,0.69,0.39,0.48,0.5,0.57,0.76,0.79,im
KEFC_ECOLI,0.63,0.42,0.48,0.5,0.48,0.77,0.8,imU
OTC1_ECOLI,0.42,0.3,0.48,0.5,0.48,0.26,0.36,cp
OMPF_ECOLI,0.75,0.76,0.48,0.5,0.83,0.57,0.3,om
RNB_ECOLI,0.24,0.34,0.48,0.5,0.38,0.3,0.4,cp
OMPA_ECOLI,0.74,0.9,0.48,0.5,0.57,0.53,0.29,om
TOLQ_ECOLI,0.63,0.75,0.48,0.5,0.64,0.73,0.66,im
UVRC_ECOLI,0.44,0.35,0.48,0.5,0.44,0.52,0.59,cp
EMRB_ECOLI,0.71,0.52,0.48,0.5,0.64,1.0,0.99,im
FABB_ECOLI,0.65,0.47,0.48,0.5,0.59,0.3,0.4,cp
PROB_ECOLI,0.4,0.46,0.48,0.5,0.52,0.49,0.56,cp
MCP1_ECOLI,0.86,0.39,0.48,0.5,0.59,0.89,0.9,imU
CHEA_ECOLI,0.25,0.4,0.48,0.5,0.46,0.44,0.52,cp
FEPD_ECOLI,0.84,0.49,0.48,0.5,0.55,0.78,0.74,imU
KUP_ECOLI,0.62,0.42,0.48,0.5,0.58,0.79,0.81,imU
ACEA_ECOLI,0.07,0.4,0.48,0.5,0.54,0.35,0.44,cp
FEPB_ECOLI,0.7,0.64,0.48,0.5,0.47,0.51,0.47,pp
NUPG_ECOLI,0.64,0.45,0.48,0.5,0.67,0.61,0.66,imU
GSHR_ECOLI,0.44,0.35,0.48,0.5,0.55,0.55,0.61,cp
YCEE_ECOLI,0.52,0.54,0.48,0.5,0.62,0.76,0.79,im
PTBA_ECOLI,0.51,0.4,0.48,0.5,0.57,0.62,0.67,im
FEPA_ECOLI,0.64,0.57,0.48,0.5,0.7,0.33,0.26,om
RHAT_ECOLI,0.49,0.61,1.0,0.5,0.56,0.71,0.74,imU
CAIT_ECOLI,0.69,0.43,0.48,0.5,0.59,0.74,0.77,imU
CYSP_ECOLI,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
KAD_ECOLI,0.54,0.47,0.48,0.5,0.28,0.33,0.42,cp
TNAB_ECOLI,0.68,0.51,0.48,0.5,0.71,0.75,0.78,im
RIML_ECOLI,0.33,0.47,0.48,0.5,0.53,0.18,0.29,cp
CSPA_ECOLI,0.31,0.23,0.48,0.5,0.73,0.05,0.14,cp
FECB_ECOLI,0.68,0.82,0.48,0.5,0.38,0.65,0.56,pp
OMPC_ECOLI,0.73,0.84,0.48,0.5,0.86,0.58,0.29,om
PTCA_ECOLI,0.5,0.51,0.48,0.5,0.27,0.23,0.34,cp
LGT_ECOLI,0.5,0.37,0.48,0.5,0.66,0.64,0.69,im
AMY2_ECOLI,0.21,0.34,0.48,0.5,0.51,0.28,0.39,cp
UHPB_ECOLI,0.79,0.54,0.48,0.5,0.5,0.66,0.68,imU
TBPA_ECOLI,0.56,0.54,0.48,0.5,0.43,0.37,0.3,pp
SYH_ECOLI,0.29,0.28,0.48,0.5,0.5,0.42,0.5,cp
AROP_ECOLI,0.43,0.4,0.48,0.5,0.58,0.75,0.78,im
RNC_ECOLI,0.26,0.5,0.48,0.5,0.44,0.32,0.41,cp
LEU3_ECOLI,0.4,0.35,0.48,0.5,0.45,0.33,0.42,cp
NIRD_ECOLI,0.44,0.42,0.48,0.5,0.42,0.25,0.2,cp
AAT_ECOLI,0.49,0.29,0.48,0.5,0.56,0.24,0.35,cp
SYGB_ECOLI,0.25,0.51,0.48,0.5,0.37,0.42,0.5,cp
GLNP_ECOLI,0.49,0.42,0.48,0.5,0.53,0.79,0.81,im
THGA_ECOLI,0.27,0.3,0.48,0.5,0.71,0.28,0.39,cp
PA1_ECOLI,0.68,0.63,0.48,0.5,0.73,0.4,0.3,om
NMPC_ECOLI,0.67,0.84,0.48,0.5,0.74,0.54,0.37,om
SYE_ECOLI,0.38,0.44,0.48,0.5,0.43,0.2,0.31,cp
FEPG_ECOLI,0.77,0.55,0.48,0.5,0.51,0.78,0.74,imU
CHEB_ECOLI,0.34,0.45,0.48,0.5,0.38,0.24,0.35,cp
SYK1_ECOLI,0.24,0.41,0.48,0.5,0.49,0.23,0.34,cp
METX_ECOLI,0.25,0.37,0.48,0.5,0.43,0.26,0.36,cp
UVRB_ECOLI,0.22,0.34,0.48,0.5,0.42,0.29,0.39,cp
DSBC_ECOLI,0.66,0.74,0.48,0.5,0.31,0.38,0.43,pp
METR_ECOLI,0.52,0.57,0.48,0.5,0.42,0.47,0.54,cp
ALKH_ECOLI,0.67,0.39,0.48,0.5,0.36,0.38,0.46,cp
CRL_ECOLI,0.4,0.45,0.48,0.5,0.38,0.22,0.0,cp
MULI_ECOLI,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
NHAB_ECOLI,0.7,0.46,0.48,0.5,0.56,0.78,0.73,im
SYY_ECOLI,0.3,0.44,0.48,0.5,0.49,0.22,0.33,cp
ECOT_ECOLI,0.67,0.81,0.48,0.5,0.25,0.42,0.25,pp
SLP_ECOLI,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
DCP_ECOLI,0.43,0.37,0.48,0.5,0.53,0.35,0.44,cp
SYGA_ECOLI,0.51,0.49,0.48,0.5,0.53,0.14,0.26,cp
C562_ECOLI,0.72,0.86,0.48,0.5,0.17,0.55,0.21,pp
ARAE_ECOLI,0.23,0.48,0.48,0.5,0.59,0.88,0.89,im
ACKA_ECOLI,0.59,0.49,0.48,0.5,0.52,0.45,0.36,cp
MEPA_ECOLI,0.75,0.84,0.48,0.5,0.35,0.52,0.33,pp
ASG2_ECOLI,0.73,0.78,0.48,0.5,0.58,0.51,0.31,pp
PTOA_ECOLI,0.35,0.51,0.48,0.5,0.61,0.71,0.74,im
MODA_ECOLI,0.63,0.65,0.48,0.5,0.39,0.44,0.35,pp
LLDP_ECOLI,0.66,0.53,0.48,0.5,0.59,0.66,0.66,im
PPB_ECOLI,0.68,0.67,0.48,0.5,0.49,0.4,0.34,pp
NRFA_ECOLI,0.69,0.67,0.48,0.5,0.3,0.39,0.24,pp
HEM6_ECOLI,0.42,0.35,0.48,0.5,0.58,0.15,0.27,cp
GLPQ_ECOLI,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
SYFB_ECOLI,0.34,0.42,0.48,0.5,0.41,0.34,0.43,cp
MELB_ECOLI,0.47,0.46,0.48,0.5,0.62,0.74,0.77,imU
PNTB_ECOLI,0.81,0.52,0.48,0.5,0.57,0.78,0.8,imU
DHSD_ECOLI,0.54,0.49,0.48,0.5,0.4,0.87,0.88,im
KDGL_ECOLI,0.33,0.45,0.48,0.5,0.45,0.88,0.89,im
EXBB_ECOLI,0.47,0.55,0.48,0.5,0.58,0.71,0.75,im
CRED_ECOLI,0.78,0.33,0.48,0.5,0.57,0.77,0.79,imU
TESA_ECOLI,0.69,0.66,0.48,0.5,0.41,0.5,0.25,pp
PTHA_ECOLI,0.41,0.43,0.48,0.5,0.5,0.24,0.25,cp
ECPD_ECOLI,0.64,0.72,0.48,0.5,0.49,0.42,0.19,pp
UGPB_ECOLI,0.71,0.57,0.48,0.5,0.48,0.35,0.32,pp
SECF_ECOLI,0.11,0.5,0.48,0.5,0.58,0.72,0.68,im
CYDA_ECOLI,0.55,0.47,0.48,0.5,0.57,0.78,0.8,im
DAPD_ECOLI,0.21,0.51,0.48,0.5,0.5,0.32,0.41,cp
LYSR_ECOLI,0.44,0.56,0.48,0.5,0.5,0.46,0.54,cp
PROP_ECOLI,0.41,0.51,0.48,0.5,0.53,0.75,0.78,im
SYW_ECOLI,0.39,0.31,0.48,0.5,0.38,0.34,0.43,cp
MALF_ECOLI,0.63,0.54,0.48,0.5,0.65,0.79,0.81,im
NLPB_ECOLI,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
CHEZ_ECOLI,0.41,0.57,0.48,0.5,0.39,0.21,0.32,cp
IPYR_ECOLI,0.47,0.47,0.48,0.5,0.22,0.16,0.26,cp
PNTA_ECOLI,0.33,0.37,0.48,0.5,0.46,0.65,0.69,im
PTCB_ECOLI,0.53,0.42,0.48,0.5,0.16,0.29,0.39,cp
CFA_ECOLI,0.22,0.43,0.48,0.5,0.48,0.16,0.28,cp
CAIB_ECOLI,0.51,0.5,0.48,0.5,0.46,0.32,0.35,cp
TOLC_ECOLI,0.71,0.71,0.48,0.5,0.68,0.43,0.36,om
FHUE_ECOLI,0.6,0.76,1.0,0.5,0.77,0.59,0.52,om
OSMY_ECOLI,0.64,0.66,0.48,0.5,0.41,0.39,0.2,pp
EFG_ECOLI,0.4,0.29,0.48,0.5,0.42,0.35,0.44,cp
OTC2_ECOLI,0.48,0.42,0.48,0.5,0.45,0.25,0.35,cp
NUPC_ECOLI,0.7,0.53,0.48,0.5,0.7,0.86,0.87,imU
RNE_ECOLI,0.43,0.32,0.48,0.5,0.33,0.45,0.52,cp
LON_ECOLI,0.44,0.34,0.48,0.5,0.3,0.33,0.43,cp
LYSP_ECOLI,0.34,0.51,0.48,0.5,0.67,0.9,0.9,im
FTSN_ECOLI,0.0,0.51,0.48,0.5,0.35,0.67,0.44,im
CHEY_ECOLI,0.23,0.4,0.48,0.5,0.39,0.28,0.38,cp
NHAA_ECOLI,0.89,0.55,0.48,0.5,0.51,0.72,0.76,im
GLNA_ECOLI,0.28,0.38,0.48,0.5,0.5,0.33,0.42,cp
PTFA_ECOLI,0.34,0.46,0.48,0.5,0.52,0.35,0.44,cp
PFLA_ECOLI,0.44,0.28,0.48,0.5,0.43,0.27,0.37,cp
FECA_ECOLI,0.52,0.81,0.48,0.5,0.72,0.38,0.38,om
MALG_ECOLI,0.7,0.4,0.48,0.5,0.56,0.86,0.83,im
OMPX_ECOLI,0.77,0.57,0.48,0.5,0.88,0.53,0.2,om
OPPA_ECOLI,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
GGT_ECOLI,0.74,0.82,0.48,0.5,0.49,0.49,0.41,pp
