UGPQ_ECOLI,0.26,0.4,0.48,0.5,0.36,0.26,0.37,cp
TYRP_ECOLI,0.86,0.55,0.48,0.5,0.63,0.81,0.83,imU
FTSH_ECOLI,0.81,0.44,0.48,0.5,0.42,0.67,0.68,imU
NLPE_ECOLI,0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
LON_ECOLI,0.44,0.34,0.48,0.5,0.3,0.33,0.43,cp
PHOE_ECOLI,0.74,0.78,0.48,0.5,0.75,0.54,0.15,om
BTUB_ECOLI,0.56,0.68,0.48,0.5,0.77,0.36,0.45,om
GT_ECOLI,0.43,0.4,0.48,0.5,0.39,0.28,0.39,cp
MOTB_ECOLI,0.3,0.51,0.48,0.5,0.42,0.61,0.34,im
OPPA_ECOLI,0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
CYOD_ECOLI,0.4,0.5,0.48,0.5,0.65,0.82,0.84,im
NUPC_ECOLI,0.7,0.53,0.48,0.5,0.7,0.86,0.87,imU
NLPA_ECOLI,0.75,0.55,1.0,1.0,0.4,0.47,0.3,imL
AAT_ECOLI,0.49,0.29,0.48,0.5,0.56,0.24,0.35,cp
DSBB_ECOLI,0.5,0.66,0.48,0.5,0.31,0.92,0.92,im
CHEZ_ECOLI,0.41,0.57,0.48,0.5,0.39,0.21,0.32,cp
METK_ECOLI,0.25,0.37,0.48,0.5,0.41,0.33,0.42,cp
MCP2_ECOLI,0.81,0.53,0.48,0.5,0.57,0.87,0.88,imU
CHEY_ECOLI,0.23,0.4,0.48,0.5,0.39,0.28,0.38,cp
SYGA_ECOLI,0.51,0.49,0.48,0.5,0.53,0.14,0.26,cp
CN16_ECOLI,0.67,0.7,0.48,0.5,0.46,0.45,0.33,pp
USHA_ECOLI,0.61,0.6,0.48,0.5,0.44,0.39,0.38,pp
FRDC_ECOLI,0.33,0.56,0.48,0.5,0.33,0.78,0.8,im
ARAE_ECOLI,0.23,0.48,0.48,0.5,0.59,0.88,0.89,im
PSTS_ECOLI,0.62,0.78,0.48,0.5,0.47,0.49,0.54,pp
CYOA_ECOLI,0.7,0.39,1.0,0.5,0.51,0.82,0.84,imL
CYDB_ECOLI,0.75,0.37,0.48,0.5,0.64,0.7,0.74,imU
USPA_ECOLI,0.4,0.41,0.48,0.5,0.55,0.22,0.33,cp
DPPC_ECOLI,0.48,0.41,0.48,0.5,0.51,0.9,0.88,im
DDLB_ECOLI,0.53,0.38,0.48,0.5,0.44,0.26,0.36,cp
ARAH_ECOLI,0.34,0.49,0.48,0.5,0.58,0.85,0.8,im
PROP_ECOLI,0.41,0.51,0.48,0.5,0.53,0.75,0.78,im
CRL_ECOLI,0.4,0.45,0.48,0.5,0.38,0.22,0.0,cp
FTSN_ECOLI,0,0.51,0.48,0.5,0.35,0.67,0.44,im
FEPG_ECOLI,0.77,0.55,0.48,0.5,0.51,0.78,0.74,imU
MALZ_ECOLI,0.36,0.41,0.48,0.5,0.48,0.47,0.54,cp
CADB_ECOLI,0.83,0.48,0.48,0.5,0.65,0.76,0.79,imU
XYLA_ECOLI,0.16,0.43,0.48,0.5,0.54,0.27,0.37,cp
HTRA_ECOLI,0.63,0.71,0.48,0.5,0.6,0.4,0.39,pp
CYSE_ECOLI,0.25,0.4,0.48,0.5,0.47,0.33,0.42,cp
TYRB_ECOLI,0.36,0.42,0.48,0.5,0.53,0.32,0.41,cp
ILVY_ECOLI,0.23,0.58,0.48,0.5,0.37,0.53,0.59,cp
PTGB_ECOLI,0.58,0.55,0.48,0.5,0.57,0.7,0.74,im
TESA_ECOLI,0.69,0.66,0.48,0.5,0.41,0.5,0.25,pp
ARAF_ECOLI,0.66,0.86,0.48,0.5,0.34,0.41,0.36,pp
PPA_ECOLI,0.69,0.59,0.48,0.5,0.46,0.44,0.52,pp
SYL_ECOLI,0.04,0.31,0.48,0.5,0.41,0.29,0.39,cp
THIK_ECOLI,0.17,0.52,0.48,0.5,0.49,0.37,0.46,cp
RHAR_ECOLI,0.51,0.46,0.48,0.5,0.58,0.31,0.41,cp
BETT_ECOLI,0.52,0.39,0.48,0.5,0.65,0.71,0.73,im
LEU3_ECOLI,0.4,0.35,0.48,0.5,0.45,0.33,0.42,cp
METC_ECOLI,0.24,0.43,0.48,0.5,0.54,0.52,0.59,cp
NIRD_ECOLI,0.44,0.42,0.48,0.5,0.42,0.25,0.2,cp
G6PI_ECOLI,0.3,0.37,0.48,0.5,0.59,0.41,0.49,cp
SYS_ECOLI,0.23,0.34,0.48,0.5,0.43,0.26,0.37,cp
RIML_ECOLI,0.33,0.47,0.48,0.5,0.53,0.18,0.29,cp
PFLA_ECOLI,0.44,0.28,0.48,0.5,0.43,0.27,0.37,cp
FTSW_ECOLI,0.54,0.57,0.48,0.5,0.56,0.81,0.83,im
PTTB_ECOLI,0.31,0.44,0.48,0.5,0.5,0.79,0.82,im
CYPB_ECOLI,0.3,0.16,0.48,0.5,0.56,0.11,0.23,cp
SYH_ECOLI,0.29,0.28,0.48,0.5,0.5,0.42,0.5,cp
BTUR_ECOLI,0.25,0.48,0.48,0.5,0.44,0.17,0.29,cp
OMPC_ECOLI,0.73,0.84,0.48,0.5,0.86,0.58,0.29,om
ARAC_ECOLI,0.42,0.4,0.48,0.5,0.56,0.18,0.3,cp
NHAA_ECOLI,0.89,0.55,0.48,0.5,0.51,0.72,0.76,im
EFTS_ECOLI,0.24,0.35,0.48,0.5,0.31,0.19,0.31,cp
EXBD_ECOLI,0.46,0.59,0.48,0.5,0.36,0.76,0.23,im
SYA_ECOLI,0.34,0.35,0.48,0.5,0.51,0.49,0.56,cp
RNC_ECOLI,0.26,0.5,0.48,0.5,0.44,0.32,0.41,cp
TOLQ_ECOLI,0.63,0.75,0.48,0.5,0.64,0.73,0.66,im
OTC1_ECOLI,0.42,0.3,0.48,0.5,0.48,0.26,0.36,cp
AGP_ECOLI,0.74,0.49,0.48,0.5,0.42,0.54,0.36,pp
CAIT_ECOLI,0.69,0.43,0.48,0.5,0.59,0.74,0.77,imU
LEP_ECOLI,0.78,0.44,0.48,0.5,0.45,0.73,0.68,imU
AMPD_ECOLI,0.29,0.28,0.48,0.5,0.44,0.23,0.34,cp
CYNR_ECOLI,0.51,0.54,0.48,0.5,0.41,0.34,0.43,cp
GCVA_ECOLI,0.4,0.5,0.48,0.5,0.45,0.39,0.47,cp
CYSB_ECOLI,0.29,0.37,0.48,0.5,0.48,0.44,0.52,cp
CYPC_ECOLI,0.36,0.39,0.48,0.5,0.48,0.22,0.23,cp
NRFA_ECOLI,0.69,0.67,0.48,0.5,0.3,0.39,0.24,pp
SYC_ECOLI,0.35,0.34,0.48,0.5,0.46,0.3,0.27,cp
AMPE_ECOLI,0.63,0.47,0.48,0.5,0.51,0.82,0.84,im
CYOB_ECOLI,0.59,0.29,0.48,0.5,0.64,0.75,0.77,imU
SYFB_ECOLI,0.34,0.42,0.48,0.5,0.41,0.34,0.43,cp
SYK1_ECOLI,0.24,0.41,0.48,0.5,0.49,0.23,0.34,cp
TSX_ECOLI,0.68,0.76,0.48,0.5,0.84,0.45,0.27,om
KDGL_ECOLI,0.33,0.45,0.48,0.5,0.45,0.88,0.89,im
G3P2_ECOLI,0.33,0.45,0.48,0.5,0.52,0.32,0.41,cp
DPPB_ECOLI,0.64,0.46,0.48,0.5,0.48,0.73,0.76,imU
NFRC_ECOLI,0.44,0.51,0.48,0.5,0.47,0.26,0.36,cp
DHSC_ECOLI,0.48,0.45,0.48,0.5,0.6,0.78,0.8,im
KUP_ECOLI,0.62,0.42,0.48,0.5,0.58,0.79,0.81,imU
SYY_ECOLI,0.3,0.44,0.48,0.5,0.49,0.22,0.33,cp
SECD_ECOLI,0.88,0.42,0.48,0.5,0.52,0.73,0.75,imU
UBIC_ECOLI,0.3,0.37,0.48,0.5,0.43,0.18,0.3,cp
SOXS_ECOLI,0.32,0.33,0.48,0.5,0.6,0.06,0.2,cp
ENVZ_ECOLI,0.72,0.46,0.48,0.5,0.51,0.66,0.7,im
TNAB_ECOLI,0.68,0.51,0.48,0.5,0.71,0.75,0.78,im
UGPB_ECOLI,0.71,0.57,0.48,0.5,0.48,0.35,0.32,pp
PROX_ECOLI,0.64,0.78,0.48,0.5,0.5,0.36,0.38,pp
PFLB_ECOLI,0.29,0.41,0.48,0.5,0.48,0.38,0.46,cp
POTF_ECOLI,0.66,0.71,0.48,0.5,0.41,0.5,0.35,pp
AAS_ECOLI,0.44,0.52,0.48,0.5,0.43,0.47,0.54,im
XYLF_ECOLI,0.59,0.61,0.48,0.5,0.42,0.42,0.37,pp
GLPD_ECOLI,0.61,0.45,0.48,0.5,0.48,0.35,0.41,cp
TORA_ECOLI,0.43,0.59,0.48,0.5,0.52,0.49,0.56,pp
PTHA_ECOLI,0.41,0.43,0.48,0.5,0.5,0.24,0.25,cp
CSPA_ECOLI,0.31,0.23,0.48,0.5,0.73,0.05,0.14,cp
FHUE_ECOLI,0.6,0.76,1.0,0.5,0.77,0.59,0.52,om
MCP3_ECOLI,0.6,0.5,1.0,0.5,0.54,0.77,0.8,im
PTWX_ECOLI,0.65,0.55,0.48,0.5,0.34,0.37,0.28,cp
METB_ECOLI,0.47,0.29,0.48,0.5,0.51,0.33,0.43,cp
BGLX_ECOLI,0.65,0.57,0.48,0.5,0.47,0.47,0.51,pp
EXBB_ECOLI,0.47,0.55,0.48,0.5,0.58,0.71,0.75,im
SYV_ECOLI,0,0.38,0.48,0.5,0.42,0.48,0.55,cp
PMBA_ECOLI,0.34,0.55,0.48,0.5,0.58,0.31,0.41,cp
LACY_ECOLI,0.71,0.4,0.48,0.5,0.71,0.7,0.74,im
PTCA_ECOLI,0.5,0.51,0.48,0.5,0.27,0.23,0.34,cp
DMSC_ECOLI,0.66,0.48,0.48,0.5,0.54,0.7,0.74,imU
TOLC_ECOLI,0.71,0.71,0.48,0.5,0.68,0.43,0.36,om
DCP_ECOLI,0.43,0.37,0.48,0.5,0.53,0.35,0.44,cp
CYOE_ECOLI,0.67,0.37,0.48,0.5,0.54,0.64,0.68,imU
ACKA_ECOLI,0.59,0.49,0.48,0.5,0.52,0.45,0.36,cp
G3P1_ECOLI,0.38,0.46,0.48,0.5,0.48,0.22,0.29,cp
OMPP_ECOLI,0.69,0.59,0.48,0.5,0.77,0.39,0.21,om
PTKA_ECOLI,0.31,0.47,0.48,0.5,0.29,0.28,0.39,cp
SYQ_ECOLI,0.28,0.33,0.48,0.5,0.45,0.22,0.33,cp
CYPH_ECOLI,0.67,0.81,0.48,0.5,0.54,0.49,0.23,pp
PTKB_ECOLI,0.64,0.76,0.48,0.5,0.45,0.35,0.38,cp
ALKH_ECOLI,0.67,0.39,0.48,0.5,0.36,0.38,0.46,cp
NUPG_ECOLI,0.64,0.45,0.48,0.5,0.67,0.61,0.66,imU
SECG_ECOLI,0.84,0.54,0.48,0.5,0.75,0.92,0.7,imU
FEPA_ECOLI,0.64,0.57,0.48,0.5,0.7,0.33,0.26,om
SPEA_ECOLI,0.29,0.39,0.48,0.5,0.52,0.4,0.48,pp
RIMI_ECOLI,0.24,0.57,0.48,0.5,0.63,0.34,0.43,cp
GLTP_ECOLI,0.74,0.44,0.48,0.5,0.55,0.88,0.89,im
PA1_ECOLI,0.68,0.63,0.48,0.5,0.73,0.4,0.3,om
SYGB_ECOLI,0.25,0.51,0.48,0.5,0.37,0.42,0.5,cp
TONB_ECOLI,0.57,0.38,0.48,0.5,0.06,0.49,0.33,imU
FTSQ_ECOLI,0.1,0.49,0.48,0.5,0.41,0.67,0.21,im
CYOC_ECOLI,0.12,0.67,0.48,0.5,0.74,0.58,0.63,im
GLPQ_ECOLI,0.63,0.83,0.48,0.5,0.4,0.39,0.19,pp
PTDA_ECOLI,0.6,0.46,0.48,0.5,0.45,0.81,0.83,im
PTGA_ECOLI,0.4,0.42,0.48,0.5,0.37,0.27,0.27,cp
SYFA_ECOLI,0.41,0.51,0.48,0.5,0.58,0.2,0.31,cp
FEPD_ECOLI,0.84,0.49,0.48,0.5,0.55,0.78,0.74,imU
SLP_ECOLI,0.68,0.49,1.0,0.5,0.62,0.55,0.28,omL
GGT_ECOLI,0.74,0.82,0.48,0.5,0.49,0.49,0.41,pp
RHAS_ECOLI,0.38,0.4,0.48,0.5,0.63,0.25,0.35,cp
C562_ECOLI,0.72,0.86,0.48,0.5,0.17,0.55,0.21,pp
CRED_ECOLI,0.78,0.33,0.48,0.5,0.57,0.77,0.79,imU
FECR_ECOLI,0.32,0.39,0.48,0.5,0.53,0.28,0.38,pp
METX_ECOLI,0.25,0.37,0.48,0.5,0.43,0.26,0.36,cp
POTD_ECOLI,0.63,0.8,0.48,0.5,0.46,0.31,0.29,pp
FECB_ECOLI,0.68,0.82,0.48,0.5,0.38,0.65,0.56,pp
DSBC_ECOLI,0.66,0.74,0.48,0.5,0.31,0.38,0.43,pp
XYLE_ECOLI,0.69,0.39,0.48,0.5,0.57,0.76,0.79,im
KDSA_ECOLI,0.51,0.37,0.48,0.5,0.35,0.36,0.45,cp
NHAB_ECOLI,0.7,0.46,0.48,0.5,0.56,0.78,0.73,im
MURF_ECOLI,0.35,0.48,0.48,0.5,0.56,0.4,0.48,cp
DLDH_ECOLI,0.56,0.51,0.48,0.5,0.34,0.37,0.46,cp
PHOR_ECOLI,0.61,0.52,0.48,0.5,0.54,0.67,0.52,im
FTSL_ECOLI,0.36,0.45,0.48,0.5,0.38,0.79,0.17,im
RBSB_ECOLI,0.64,0.81,0.48,0.5,0.37,0.39,0.44,pp
ECPD_ECOLI,0.64,0.72,0.48,0.5,0.49,0.42,0.19,pp
RNE_ECOLI,0.43,0.32,0.48,0.5,0.33,0.45,0.52,cp
PEPE_ECOLI,0.41,0.48,0.48,0.5,0.51,0.44,0.51,cp
PTHP_ECOLI,0.3,0.45,0.48,0.5,0.36,0.21,0.32,cp
MALQ_ECOLI,0.52,0.36,0.48,0.5,0.41,0.28,0.38,cp
PTMA_ECOLI,0.39,0.41,0.48,0.5,0.52,0.72,0.75,im
PT1A_ECOLI,0.5,0.49,0.48,0.5,0.49,0.46,0.53,cp
GALP_ECOLI,0.63,0.5,0.48,0.5,0.59,0.85,0.86,im
SERC_ECOLI,0.49,0.43,0.48,0.5,0.49,0.3,0.4,cp
YTFQ_ECOLI,0.74,0.74,0.48,0.5,0.31,0.53,0.52,pp
THGA_ECOLI,0.27,0.3,0.48,0.5,0.71,0.28,0.39,cp
PNTB_ECOLI,0.81,0.52,0.48,0.5,0.57,0.78,0.8,imU
SYE_ECOLI,0.38,0.44,0.48,0.5,0.43,0.2,0.31,cp
PSTA_ECOLI,0.34,0.67,0.48,0.5,0.52,0.76,0.79,im
OSMY_ECOLI,0.64,0.66,0.48,0.5,0.41,0.39,0.2,pp
GLTS_ECOLI,0.58,0.6,0.48,0.5,0.59,0.73,0.76,imU
IF1_ECOLI,0.29,0.3,0.48,0.5,0.45,0.03,0.17,cp
PTFA_ECOLI,0.34,0.46,0.48,0.5,0.52,0.35,0.44,cp
LGT_ECOLI,0.5,0.37,0.48,0.5,0.66,0.64,0.69,im
OMPA_ECOLI,0.74,0.9,0.48,0.5,0.57,0.53,0.29,om
AROP_ECOLI,0.43,0.4,0.48,0.5,0.58,0.75,0.78,im
PTNA_ECOLI,0.35,0.37,0.48,0.5,0.3,0.34,0.43,cp
TREA_ECOLI,0.74,0.56,0.48,0.5,0.47,0.68,0.3,pp
XGPT_ECOLI,0.27,0.42,0.48,0.5,0.37,0.38,0.43,cp
SYR_ECOLI,0.4,0.46,0.48,0.5,0.42,0.35,0.44,cp
DHG_ECOLI,0.84,0.44,0.48,0.5,0.48,0.71,0.74,im
ASG1_ECOLI,0.42,0.24,0.48,0.5,0.57,0.27,0.37,cp
RNB_ECOLI,0.24,0.34,0.48,0.5,0.38,0.3,0.4,cp
KAD_ECOLI,0.54,0.47,0.48,0.5,0.28,0.33,0.42,cp
MALM_ECOLI,0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
MELB_ECOLI,0.47,0.46,0.48,0.5,0.62,0.74,0.77,imU
ASG2_ECOLI,0.73,0.78,0.48,0.5,0.58,0.51,0.31,pp
PTBA_ECOLI,0.51,0.4,0.48,0.5,0.57,0.62,0.67,im
DGAL_ECOLI,0.63,1.0,0.48,0.5,0.35,0.51,0.49,pp
MULI_ECOLI,0.77,0.57,1.0,0.5,0.37,0.54,0.01,omL
ACEK_ECOLI,0.56,0.4,0.48,0.5,0.49,0.37,0.46,cp
FHUA_ECOLI,0.63,0.69,0.48,0.5,0.65,0.41,0.28,om
OMPR_ECOLI,0.24,0.43,0.48,0.5,0.37,0.28,0.38,cp
PHOB_ECOLI,0.41,0.43,0.48,0.5,0.45,0.31,0.41,cp
MEPA_ECOLI,0.75,0.84,0.48,0.5,0.35,0.52,0.33,pp
LIVJ_ECOLI,0.71,0.86,0.48,0.5,0.4,0.54,0.32,pp
AMY2_ECOLI,0.21,0.34,0.48,0.5,0.51,0.28,0.39,cp
SECF_ECOLI,0.11,0.5,0.48,0.5,0.58,0.72,0.68,im
RIMJ_ECOLI,0.38,0.26,0.48,0.5,0.54,0.16,0.28,cp
MALE_ECOLI,0.64,0.84,0.48,0.5,0.37,0.45,0.4,pp
PTKC_ECOLI,0.73,0.26,0.48,0.5,0.57,0.75,0.78,imU
PNTA_ECOLI,0.33,0.37,0.48,0.5,0.46,0.65,0.69,im
PNP_ECOLI,0.36,0.56,0.48,0.5,0.43,0.45,0.53,cp
AMY1_ECOLI,0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
FABB_ECOLI,0.65,0.47,0.48,0.5,0.59,0.3,0.4,cp
PPB_ECOLI,0.68,0.67,0.48,0.5,0.49,0.4,0.34,pp
LLDP_ECOLI,0.66,0.53,0.48,0.5,0.59,0.66,0.66,im
SECY_ECOLI,0.31,0.36,0.48,0.5,0.58,0.94,0.94,im
LIVK_ECOLI,0.68,0.78,0.48,0.5,0.43,0.44,0.42,pp
PGK_ECOLI,0.34,0.28,0.48,0.5,0.41,0.35,0.44,cp
CHEW_ECOLI,0.44,0.27,0.48,0.5,0.55,0.52,0.58,cp
RND_ECOLI,0.44,0.49,0.48,0.5,0.39,0.38,0.4,cp
APT_ECOLI,0.2,0.44,0.48,0.5,0.46,0.51,0.57,cp
SYI_ECOLI,0.25,0.26,0.48,0.5,0.39,0.32,0.42,cp
CHEB_ECOLI,0.34,0.45,0.48,0.5,0.38,0.24,0.35,cp
TOLB_ECOLI,0.69,0.65,0.48,0.5,0.63,0.48,0.41,pp
POTE_ECOLI,0.63,0.65,0.48,0.5,0.66,0.67,0.71,im
ACEA_ECOLI,0p.07,0.4,0.48,0.5,0.54,0.35,0.44,cp
HEMN_ECOLI,0.23,0.33,0.48,0.5,0.43,0.33,0.43,cp
MALF_ECOLI,0.63,0.54,0.48,0.5,0.65,0.79,0.81,im
ATKC_ECOLI,0.85,0.53,0.48,0.5,0.53,0.52,0.35,imS
EMRB_ECOLI,0.71,0.52,0.48,0.5,0.64,1.0,0.99,im
LYSR_ECOLI,0.44,0.56,0.48,0.5,0.5,0.46,0.54,cp
MSBB_ECOLI,0.16,0.51,0.48,0.5,0.33,0.39,0.48,im
MCP1_ECOLI,0.86,0.39,0.48,0.5,0.59,0.89,0.9,imU
SYK2_ECOLI,0.17,0.39,0.48,0.5,0.53,0.3,0.39,cp
LPLA_ECOLI,0.42,0.38,0.48,0.5,0.54,0.34,0.43,cp
OTC2_ECOLI,0.48,0.42,0.48,0.5,0.45,0.25,0.35,cp
SYD_ECOLI,0.38,0.3,0.48,0.5,0.43,0.29,0.39,cp
UVRB_ECOLI,0.22,0.34,0.48,0.5,0.42,0.29,0.39,cp
DHSD_ECOLI,0.54,0.49,0.48,0.5,0.4,0.87,0.88,im
GSHR_ECOLI,0.44,0.35,0.48,0.5,0.55,0.55,0.61,cp
NLPB_ECOLI,0.66,0.49,1.0,0.5,0.54,0.56,0.36,omL
NADA_ECOLI,0.26,0.26,0.48,0.5,0.34,0.25,0.35,cp
CFA_ECOLI,0.22,0.43,0.48,0.5,0.48,0.16,0.28,cp
ATKA_ECOLI,0.72,0.42,0.48,0.5,0.65,0.77,0.79,imU
CYDA_ECOLI,0.55,0.47,0.48,0.5,0.57,0.78,0.8,im
PTCC_ECOLI,0.5,0.57,0.48,0.5,0.71,0.61,0.66,im
DSBD_ECOLI,0.76,0.71,0.48,0.5,0.5,0.71,0.75,imU
CYSP_ECOLI,0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
LNT_ECOLI,0.6,0.61,0.48,0.5,0.54,0.67,0.71,im
SECE_ECOLI,0.48,0.49,0.48,0.5,0.52,0.77,0.71,im
MODA_ECOLI,0.63,0.65,0.48,0.5,0.39,0.44,0.35,pp
OMPT_ECOLI,0.63,0.49,0.48,0.5,0.79,0.45,0.28,om
DSBA_ECOLI,0.71,0.71,0.48,0.5,0.4,0.54,0.39,pp
OMPX_ECOLI,0.77,0.57,0.48,0.5,0.88,0.53,0.2,om
UHPB_ECOLI,0.79,0.54,0.48,0.5,0.5,0.66,0.68,imU
NRFF_ECOLI,0.7,0.71,0.48,0.5,0.42,0.84,0.85,pp
DCTA_ECOLI,0.73,0.36,0.48,0.5,0.53,0.91,0.92,im
OMPF_ECOLI,0.75,0.76,0.48,0.5,0.83,0.57,0.3,om
CIRA_ECOLI,0.65,0.51,0.48,0.5,0.66,0.54,0.33,om
DDLA_ECOLI,0.43,0.39,0.48,0.5,0.47,0.31,0.41,cp
NHAR_ECOLI,0.37,0.5,0.48,0.5,0.42,0.36,0.45,cp
DEOC_ECOLI,0.34,0.33,0.48,0.5,0.38,0.35,0.44,cp
MCP4_ECOLI,0.87,0.49,0.48,0.5,0.61,0.76,0.79,imU
PTFB_ECOLI,0.37,0.47,0.48,0.5,0.39,0.76,0.79,im
IF2_ECOLI,0.22,0.36,0.48,0.5,0.35,0.39,0.47,cp
NFRA_ECOLI,0.61,0.75,0.48,0.5,0.51,0.33,0.33,om
RHAT_ECOLI,0.49,0.61,1.0,0.5,0.56,0.71,0.74,imU
IPYR_ECOLI,0.47,0.47,0.48,0.5,0.22,0.16,0.26,cp
